Formulation Index,t0.0000,t0.0204,t0.0408,t0.0612,t0.0816,t0.1020,t0.1224,t0.1429,t0.1633,t0.1837,t0.2041,t0.2245,t0.2449,t0.2653,t0.2857,t0.3061,t0.3265,t0.3469,t0.3673,t0.3878,t0.4082,t0.4286,t0.4490,t0.4694,t0.4898,t0.5102,t0.5306,t0.5510,t0.5714,t0.5918,t0.6122,t0.6327,t0.6531,t0.6735,t0.6939,t0.7143,t0.7347,t0.7551,t0.7755,t0.7959,t0.8163,t0.8367,t0.8571,t0.8776,t0.8980,t0.9184,t0.9388,t0.9592,t0.9796,t1.0000
164,0.0,0.12099032683053898,0.16380184115246788,0.2342614719211775,0.325886380143449,0.3874927022561941,0.4203093649932259,0.4531260277302577,0.48594269046728944,0.516223377399454,0.5267242122245311,0.5372250470496083,0.5477258818746854,0.5582267166997624,0.5789814450086579,0.6036400832307299,0.628298721452802,0.652957359674874,0.6753110370797794,0.6909095185395121,0.7065079999992449,0.7221064814589777,0.7378589661452644,0.7639012758957111,0.7899435856461579,0.8159858953966047,0.8420282051470513,0.8659366246492878,0.8682208343271575,0.8705050440050272,0.8727892536828967,0.8750734633607664,0.8838759436076022,0.8954300913456857,0.9069842390837692,0.9185383868218526,0.9257569991521621,0.9292895765554103,0.9328221539586584,0.9363547313619065,0.9398941507820255,0.9466283663114896,0.9533625818409537,0.9600967973704178,0.9668310128998817,0.9718416342747834,0.9753742116780313,0.9789067890812791,0.9824393664845271,0.985971943887775
165,0.0,0.16646810637376475,0.26968282639236657,0.35108729629276836,0.42627222850487373,0.4835013856245581,0.5269508887556621,0.570400391886766,0.6138498950178699,0.6572993981489739,0.6633354032282974,0.6693582885047396,0.6753811737811817,0.6814040590576238,0.6925593585775894,0.7061956272943227,0.7198318960110561,0.7334681647277895,0.7494296970843167,0.7827181959491621,0.8160066948140073,0.8492951936788528,0.8825836925436981,0.8924947743000204,0.8959587957330061,0.8994228171659918,0.9028868385989776,0.9062913332209915,0.9093729583586968,0.912454583496402,0.9155362086341071,0.9186178337718123,0.9238913509711817,0.9306049063951691,0.9373184618191567,0.9440320172431441,0.9508502275053135,0.9583945093772819,0.9659387912492503,0.9734830731212187,0.9810273549931872,0.9839246307515211,0.9861632425445092,0.9884018543374973,0.9906404661304854,0.9925303298366125,0.9938967453734512,0.9952631609102898,0.9966295764471285,0.997995991983967
166,0.0,0.18122382501502934,0.32042296633708184,0.4132159592846763,0.4802855826941457,0.5199994824631851,0.5437409674650371,0.5674824524668892,0.5912239374687412,0.6149654224705933,0.6371593995873067,0.6593359060407198,0.681512412494133,0.703688918947546,0.7303377156495774,0.7593814006510343,0.7884250856524913,0.8174687706539481,0.8433768753166933,0.8590929566735653,0.8748090380304373,0.8905251193873094,0.9062412007441814,0.9125610096435671,0.9178347046001992,0.9231083995568313,0.9283820945134633,0.9336557894700954,0.938009468134407,0.9423246237949952,0.9466397794555833,0.9509549351161715,0.9564360469372473,0.9622458131473649,0.9680555793574825,0.9738653455676001,0.9782346764490906,0.9791767177152291,0.9801187589813676,0.9810608002475061,0.982067685234264,0.9845794956744424,0.9870913061146208,0.9896031165547992,0.9921149269949775,0.993987975951903,0.993987975951903,0.993987975951903,0.993987975951903,0.993987975951903
167,0.0,0.18548161432260105,0.26067606993794157,0.3476632939216892,0.43975297640828176,0.4751970861889674,0.48183120087749015,0.48846531556601286,0.49509943025453557,0.5016094139702834,0.507851222143469,0.5140930303166547,0.5203348384898403,0.526832766952771,0.5378328890618314,0.5488330111708917,0.559833133279952,0.5708332553890123,0.5811119375088107,0.5885461979632332,0.5959804584176556,0.603414718872078,0.6108337189603615,0.6175890816168158,0.6243444442732701,0.6310998069297243,0.6378551695861785,0.64749797590959,0.6610445188698701,0.6745910618301504,0.6881376047904305,0.7016841477507106,0.711621890956444,0.7215232267331132,0.7314245625097823,0.7413258982864513,0.7513201193691805,0.761349605381668,0.7713790913941555,0.7814085774066429,0.7953435133637992,0.8187358570628827,0.8421282007619662,0.8655205444610496,0.8875149847831729,0.8970993958172019,0.906683806851231,0.9162682178852599,0.925852628919289,0.935437039953318
168,0.0,0.09858654049629381,0.21492025779192475,0.298462807745782,0.3731978540764073,0.41346256742588094,0.4266683214887153,0.4398740755515496,0.4530798296143839,0.4662855836772183,0.4860725534702909,0.5070909470898262,0.5281093407093614,0.5491277343288967,0.5584733359715796,0.5630239038938385,0.5675744718160974,0.5721250397383564,0.5776497252433646,0.5851137876624959,0.5925778500816271,0.6000419125007584,0.6075059749198898,0.6105211505126559,0.6128923795359223,0.6152636085591887,0.6176348375824551,0.6263434746002052,0.6542272891475165,0.6821111036948277,0.7099949182421389,0.7378787327894502,0.7485312820522558,0.7541014172162325,0.7596715523802091,0.7652416875441856,0.7756545789351345,0.7934230637958809,0.8111915486566272,0.8289600335173736,0.84672851837812,0.8593859758231646,0.8704279849113145,0.8814699939994644,0.8925120030876142,0.9037963037437575,0.9167322890770724,0.9296682744103872,0.9426042597437021,0.955540245077017
169,0.0,0.19529605737267813,0.33550137550845416,0.41844802752843924,0.48905592435911166,0.5188647365122445,0.5243295859790508,0.529794435445857,0.5352592849126632,0.5419815075013984,0.5549565489135092,0.5679315903256201,0.580906631737731,0.5938816731498419,0.6089554305200247,0.6276653256034984,0.6463752206869722,0.6650851157704459,0.6805872621531449,0.6892323533768588,0.6978774446005728,0.7065225358242867,0.7151676270480005,0.7274366142545451,0.7443825313125673,0.7613284483705893,0.7782743654286114,0.7952202824866335,0.8020095037164953,0.8084744709110989,0.8149394381057026,0.8214044053003062,0.8309077889076645,0.8433370499117527,0.8557663109158411,0.8681955719199292,0.8798839758065647,0.8888477653223237,0.8978115548380826,0.9067753443538414,0.9157391338696004,0.9219202433476487,0.9271850288689403,0.9324498143902319,0.9377145999115234,0.9435348198974026,0.9532325576856869,0.9629302954739712,0.9726280332622557,0.98232577105054
170,0.0,0.09380132302727118,0.18760264605454235,0.28140396908181353,0.3752052921090847,0.4690066151363559,0.5300907724971513,0.5288533240368486,0.5261657819327087,0.5226422075923708,0.519118633252033,0.5155950589116952,0.5120714845713573,0.5117872636607085,0.5118009277327462,0.5199450268317996,0.5280891259308529,0.5362332250299061,0.5443773241289595,0.5525214232280128,0.5605824829226812,0.5683902739366795,0.5761980649506777,0.584005855964676,0.5918136469786743,0.5996214379926725,0.6074292290066708,0.615237020020669,0.6230448110346674,0.6308526020486657,0.6386603930626639,0.6464681840766622,0.6542759750906604,0.6620837661046587,0.669891557118657,0.6771450370889927,0.6794318703729624,0.6817187036569322,0.6840055369409019,0.6862923702248717,0.6885792035088414,0.6908660367928111,0.693016365954312,0.6926867299322896,0.6923570939102672,0.6920274578882447,0.6916978218662223,0.6913681858441999,0.6910385498221774,0.690708913800155
171,0.0,0.05236096699500987,0.10472193399001974,0.1570829009850296,0.20944386798003947,0.26180483497504936,0.3141658019700592,0.3543399602659388,0.37651993771347686,0.38907915357491535,0.4016383694363539,0.4141975852977924,0.4267568011592309,0.4468450941766333,0.4693908405931068,0.479385160430091,0.4871393195892965,0.4948934787485021,0.5026476379077076,0.5104017970669131,0.518852764569952,0.5287387881942949,0.5386248118186376,0.5485108354429805,0.5583968590673234,0.5682828826916663,0.5781689063160091,0.588054929940352,0.5979409535646949,0.6078269771890378,0.6177130008133807,0.6275990244377235,0.6374850480620664,0.6473710716864093,0.6572570953107522,0.6649828229219287,0.666403582854995,0.6678243427880612,0.6692451027211276,0.6706658626541938,0.67208662258726,0.6735073825203264,0.6738419406837742,0.6706882085214049,0.6675344763590356,0.6643807441966663,0.661227012034297,0.6580732798719277,0.6549195477095584,0.651765815547189
172,0.0,0.12461807530026656,0.2492361506005331,0.3738542259007997,0.41925313042146445,0.4120811068243714,0.39777091723105445,0.38346072763773753,0.38354860787445344,0.38240926007310283,0.3790619568171996,0.37571465356129635,0.38069320466544315,0.3922663298794582,0.4038394550934733,0.41541258030748834,0.4269857055215034,0.4385588307355185,0.45013195594953354,0.4617050811635486,0.4732782063775636,0.485321088907031,0.49770466770710003,0.5100882465071691,0.5224718253072381,0.533255174456633,0.5421969635205361,0.5511387525844392,0.5600805416483424,0.5695895752927548,0.5794799740195087,0.5893703727462627,0.5992607714730167,0.6075179932362073,0.6140201536117037,0.6205223139872,0.6270244743626965,0.6326757587621317,0.6317631814984992,0.6308506042348666,0.629938026971234,0.6290254497076014,0.628112872443969,0.6272002951803364,0.6262877179167038,0.6253751406530712,0.6244625633894386,0.6235499861258061,0.6226374088621736,0.621724831598541
173,0.0,0.14081346296403502,0.18585316444840916,0.2156726471883284,0.24549212992824765,0.2673515566170006,0.28810324530349457,0.30885493398998853,0.32960662267648255,0.3503583113629765,0.37035088904706087,0.3886367536902898,0.4069226183335188,0.4252084829767476,0.4434943476199766,0.4617802122632055,0.4796720561391393,0.49722809400779083,0.5147841318764423,0.5323401697450939,0.5494679458851089,0.5661603251211608,0.5828527043572125,0.5995450835932643,0.6162374628293161,0.6329298420653678,0.6477568820230313,0.6616324503824172,0.6755080187418032,0.6893835871011891,0.7074553302011879,0.7313134136366953,0.7551714970722028,0.7790295805077101,0.8028876639432175,0.8267457473787249,0.8510941348651325,0.8754515779477984,0.8998090210304642,0.92416646411313,0.9335477149343263,0.9375861223978444,0.9416245298613626,0.9456629373248806,0.9497013447883987,0.9539707718274959,0.9593427559797442,0.9647147401319924,0.9700867242842407,0.975458708436489
174,0.0,0.1336153477974606,0.189288113141398,0.2157012776688611,0.24211444219632414,0.26257750264610447,0.28088451335015985,0.29919152405421523,0.3174985347582706,0.33580554546232594,0.35393495283108906,0.37011631497608444,0.3862976771210798,0.4024790392660752,0.41866040141107064,0.434841763556066,0.4521202253672998,0.47023714325581417,0.4883540611443285,0.5064709790328429,0.5239232575242758,0.5399126185477859,0.5559019795712961,0.5718913405948062,0.5878807016183163,0.6038700626418264,0.62291937198857,0.6431046886896739,0.6632900053907778,0.6834753220918817,0.7077222416122263,0.7474044604650478,0.7870866793178694,0.8267688981706909,0.8664511170235123,0.9061333358763336,0.9186983011383482,0.9298130009026734,0.9409277006669986,0.9520424004313237,0.9590583766995875,0.9629046282739695,0.9667508798483516,0.9705971314227336,0.9744433829971156,0.9787674734800542,0.9845180447353407,0.9902686159906271,0.9960191872459135,1.0017697585012
175,0.0,0.2381847124642702,0.36709678268499485,0.4197557541850715,0.4724147256851481,0.50152792755382,0.5289959879090963,0.5564640482643725,0.5839321086196487,0.611400168974925,0.6382805865218103,0.660151338041294,0.6820220895607776,0.7038928410802612,0.7257635925997449,0.7476343441192285,0.7675593347703243,0.7858423033103117,0.8041252718502989,0.8224082403902861,0.8380609300192357,0.8503323016944319,0.862603673369628,0.8748750450448242,0.8871464167200204,0.8994177883952165,0.9113072384896849,0.9231083971091538,0.9349095557286229,0.946710714348092,0.9556664560698168,0.9618956018721463,0.9681247476744758,0.9743538934768053,0.9805830392791348,0.9868121850814643,0.9871348481140985,0.9871711618574709,0.9872074756008432,0.9872437893442156,0.9880597623092467,0.9891764369416055,0.9902931115739643,0.991409786206323,0.9925264608386819,0.9937826439451227,0.996287297649277,0.9987919513534314,1.0012966050575858,1.00380125876174
176,0.0,0.2318598201853113,0.3186975952570326,0.3705263545859633,0.4223551139148939,0.4618809351820752,0.4995039738424213,0.5371270125027674,0.5747500511631135,0.6123730898234596,0.6514154066249278,0.6980630358567852,0.7447106650886427,0.7913582943205001,0.8380059235523575,0.8846535527842149,0.91098961763917,0.9179258610578851,0.9248621044766002,0.9317983478953155,0.937710344904091,0.9421126350201259,0.9465149251361608,0.9509172152521956,0.9553195053682306,0.9597217954842655,0.9634023959737922,0.9669459953020769,0.9704895946303618,0.9740331939586466,0.9761139410358846,0.9778297450462818,0.9795455490566792,0.9812613530670766,0.982977157077474,0.9846929610878713,0.9866860559489414,0.9887601133448236,0.9908341707407058,0.992908228136588,0.9930630961037713,0.9927396931591453,0.9924162902145194,0.9920928872698934,0.9917694843252676,0.9919259769110578,0.9943881229588658,0.9968502690066738,0.9993124150544819,1.00177456110229
177,0.0,0.09112583975773393,0.15423713885346685,0.18642973008785785,0.2169878521842044,0.2364343520659489,0.253624968914192,0.2708155857624351,0.2880062026106782,0.3062824580349419,0.3246331387565185,0.3429838194780951,0.3613345001996717,0.3717456403117312,0.3787337449514242,0.38572184959111716,0.3927099542308102,0.4071811514646423,0.4253938949955434,0.4436066385264446,0.46181938205734574,0.4812943638673528,0.5014961729941196,0.5216979821208866,0.5418997912476534,0.5573613506849456,0.5673872345801163,0.5774131184752871,0.5874390023704578,0.5974648862656285,0.6074907701607992,0.6175166540559699,0.6275425379511407,0.6354792240982463,0.637621135438878,0.6397630467795097,0.6419049581201414,0.644046869460773,0.6461887808014047,0.6483306921420364,0.6504726034826682,0.6526145148232999,0.6547564261639316,0.6568983375045633,0.659040248845195,0.6611821601858267,0.672826041160923,0.6848274492134381,0.696828857265953,0.708830265318468
178,0.0,0.24028683683319818,0.33088540545258366,0.408084922107794,0.4602524892444025,0.512420056381011,0.5572158924061809,0.5984205669622022,0.6391212998928736,0.6740326610506898,0.7089440222085062,0.7403663938932148,0.7641449732938878,0.7879235526945607,0.8076238143848709,0.824934995308791,0.8422461762327111,0.8533286117138353,0.8625830696345648,0.871726921509392,0.8797090753755953,0.8876912292417986,0.8948898198336505,0.89942226103829,0.9039547022429295,0.9075150406150873,0.9099023877647184,0.9122897349143496,0.9146770820639809,0.9170644292136121,0.9193038254231554,0.9197850919173223,0.9202663584114892,0.920747624905656,0.9212288913998229,0.9217101578939897,0.9222387864924649,0.9227875995066835,0.9233364125209023,0.923885225535121,0.9244340385493397,0.9249828515635584,0.9255316645777771,0.9260804775919959,0.9266292906062146,0.9271781036204332,0.9277269166346519,0.9282757296488706,0.9288245426630893,0.929373355677308
179,0.0,0.14383004350895168,0.2612413865672687,0.33633296555031644,0.3852241128986219,0.42560703955827256,0.43665990318760606,0.4542138798071783,0.47730570263672506,0.49840455320038707,0.5191087033201408,0.5376938479549863,0.5511152546574472,0.5597164664651169,0.5685548744212507,0.5774648690899337,0.5865710444088169,0.5963356323081106,0.6062855729808466,0.6162355136535826,0.6247553627722862,0.6304300647088097,0.6361047666453332,0.6417794685818567,0.647600024812356,0.6534238741089141,0.6592477234054721,0.6647602107340654,0.6701438462002619,0.6755274816664585,0.6801736822580683,0.6841474274228415,0.6881211725876147,0.6919786535894379,0.6952590593616969,0.6985394651339558,0.7018198709062147,0.7051002766784736,0.7068662669777815,0.7072482763027919,0.7076302856278021,0.7080122949528123,0.7083943042778225,0.7098217815611783,0.7121530719359024,0.7144843623106265,0.7168156526853506,0.7191469430600748,0.7214782334347989,0.723809523809523
180,0.0,0.21613011636428994,0.39516860265977577,0.5286720264952804,0.6267535247820583,0.7071173965653242,0.7319241119436855,0.7514900622170567,0.7680572991779316,0.7750274465910129,0.7812560700151155,0.7974564273216845,0.8049651189364339,0.8091838716197198,0.8135963805122425,0.8177450937731165,0.8207661149191291,0.8234590410232603,0.8254142672248588,0.8273694934264573,0.8287903989054325,0.8293587536345262,0.8299271083636198,0.83047619047619,0.83047619047619,0.83047619047619,0.83047619047619,0.83047619047619,0.83047619047619,0.83047619047619,0.8301320850614784,0.8295486292918323,0.8289651735221861,0.8284427014157254,0.8280468009491886,0.8276509004826518,0.8272550000161151,0.8268590995495783,0.8268630852953369,0.8272452701394388,0.8276274549835408,0.8280096398276428,0.8283918246717448,0.828571428571428,0.828571428571428,0.828571428571428,0.828571428571428,0.828571428571428,0.828571428571428,0.828571428571428
181,0.0,0.18918189655739792,0.3496868751816652,0.4611360031546227,0.5548329221798601,0.6365375929043642,0.7021147291914749,0.7342120242691665,0.7392455125679607,0.7562614526976379,0.779425515764229,0.8015641192157287,0.8180443832502433,0.825423110154181,0.8312698682326671,0.8366251910383918,0.8405344913544158,0.8433809564133887,0.8456538276247068,0.8479266988360248,0.8493503171773422,0.8487667883295686,0.8481832594817951,0.847619047619047,0.847619047619047,0.847619047619047,0.847619047619047,0.8481309556011675,0.8487301032882585,0.8493292509753496,0.8502914028334544,0.8514281158892125,0.8525648289449705,0.8534593196921713,0.8538482576820121,0.854237195671853,0.8546261336616938,0.8550150716515348,0.8554040096413756,0.8557929476312165,0.8561818856210573,0.8565708236108982,0.8569597616007391,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
182,0.0,0.17049942864839346,0.2464475752455045,0.31666938433688563,0.36943596834117703,0.42806521931933544,0.4866944702974939,0.5310914777784985,0.5718869285526239,0.6381491336446575,0.6889401479682287,0.7182487728341534,0.7423831926552473,0.7658755996848182,0.7847836783683432,0.7941737661643811,0.799497538534224,0.8048213109040668,0.8101450832739097,0.8154688556437525,0.8207926280135954,0.8261164003834383,0.8314401727532811,0.836763945123124,0.8421430314906085,0.8500691804799517,0.8562950016386254,0.860805061038224,0.8607872049099782,0.8556131831099308,0.8545545122887784,0.8546666468253888,0.851835903383211,0.8487454342702709,0.8456549651573309,0.8442240400686671,0.8492749385560584,0.8493870730926685,0.8494992076292786,0.8496113421658888,0.8497234767024989,0.8498356112391089,0.849947745775719,0.8500598803123289,0.850172014848939,0.850284149385549,0.850396283922159,0.850508418458769,0.8506205529953791,0.850732687531989
183,0.0,0.4243160367587777,0.5765349554814527,0.7108196917071147,0.7376644896233295,0.7475068658171212,0.7573492420109128,0.7650446410475993,0.7692043518135714,0.7733640625795436,0.7775237733455158,0.781683484111488,0.7858431948774602,0.7900029056434325,0.7941626164094047,0.7983223271753768,0.802482037941349,0.8066417487073212,0.8108014594732934,0.8149611702392656,0.8191208810052378,0.8214779769906244,0.8230709094098343,0.8257554208088473,0.8286751348440576,0.829929411948839,0.8306913573660714,0.8314533027833038,0.8322152482005362,0.8330734588482737,0.8339496789710991,0.8348258990939245,0.8355660386321141,0.8361223992708327,0.8366787599095512,0.8372351205482698,0.8377914811869883,0.8383478418257069,0.8389042024644254,0.839460563103144,0.8400169237418625,0.8405732843805811,0.8411296450192997,0.841317365269461,0.841317365269461,0.841317365269461,0.8416827168770328,0.8425589369998582,0.8434351571226836,0.844311377245509
184,0.0,0.07454819575892074,0.08785236770587594,0.11243255041607329,0.18081104929408714,0.20825601754520776,0.2333294341605969,0.24859360044268858,0.27018019519365444,0.29013618795508,0.31006141464123227,0.32461026967319434,0.34649170597887313,0.35877156295935236,0.38548583692270766,0.3894024491077828,0.4054562779885809,0.41517229536286737,0.4380701109409996,0.45000848172183255,0.4580187916875274,0.4679836523177084,0.48008404052575604,0.49100506251495224,0.5103867552045909,0.5192200792287462,0.5286137853382521,0.5424832228745744,0.5526350929819136,0.5637319211155358,0.5757419644993641,0.5840649623542867,0.5924050524732472,0.6053429616193172,0.6072392681947149,0.6072896102536484,0.6090936186032191,0.6099028571855871,0.6148301919176347,0.6191991793576724,0.6179065578133613,0.6193377106316317,0.6202048187365394,0.6202551607954732,0.6203055028544071,0.6203558449133411,0.6204061869722757,0.6210359567822098,0.6220528663726789,0.623069775963148
185,0.0,0.11007919011461925,0.20508344185397026,0.24872577662449458,0.2923681113950189,0.33601044616554315,0.368230529174076,0.3966119931999887,0.42499345722590137,0.45337492125181406,0.48175638527772674,0.5101378493036394,0.538519313329552,0.5498636618999809,0.5586940879038702,0.5675245139077596,0.5763549399116489,0.5851853659155382,0.5957935162545976,0.6089196664760476,0.6220458166974975,0.6351719669189474,0.6482981171403973,0.6614242673618472,0.6745504175832971,0.6827021246286675,0.6844703146789045,0.6862385047291415,0.6880066947793785,0.6897748848296155,0.6915430748798524,0.6933112649300894,0.6950794549803265,0.6968476450305635,0.6986158350808005,0.7003840251310375,0.7021522151812745,0.7042994744098038,0.7082584539519586,0.7122174334941135,0.7161764130362683,0.7201353925784232,0.724094372120578,0.7280533516627329,0.7320123312048877,0.7359713107470426,0.7399302902891974,0.7438892698313523,0.7478482493735071,0.751807228915662
186,0.0,0.045676575620430857,0.0723725033833984,0.09446957957889454,0.11624177316300129,0.1377285580422377,0.15921534292147407,0.18810426962647422,0.21437646843276517,0.23291862510293843,0.2514607817731117,0.26954137061305206,0.28661067243896904,0.30367997426488597,0.3207492760908029,0.3378185779167198,0.3548878797426368,0.3700125228256605,0.38359204530741015,0.3971715677891599,0.41075109027090956,0.4243306127526593,0.43866025994783003,0.45326224642939295,0.4678642329109558,0.4824662193925187,0.49706820587408157,0.5116701923556445,0.5259770438421784,0.5396079976704465,0.5532389514987145,0.5668699053269826,0.5805008591552507,0.5941318129835188,0.6077627668117869,0.6213937206400549,0.635024674468323,0.6486556282965911,0.6622865821248591,0.6759175359531272,0.6895484897813953,0.7031794436096633,0.7168103974379314,0.7304413512661995,0.7440723050944675,0.7577032589227356,0.7713342127510037,0.7849651665792718,0.7985961204075399,0.812227074235808
187,0.0,0.20958854609135416,0.23284972692990463,0.23492123202104923,0.23733226455473486,0.2427350809972841,0.2481378974398334,0.25354071388238264,0.2589435303249319,0.26919246094247457,0.28031672383892886,0.29144098673538316,0.30256524963183745,0.32047466847507133,0.3411023548611106,0.3617300412471499,0.3823577276331892,0.406198118339404,0.431402612856343,0.4566071073732821,0.4818116018902211,0.5094688123610197,0.5382341464873183,0.5669994806136168,0.5957648147399154,0.6200412517962474,0.6414839379661604,0.6629266241360736,0.6843693103059869,0.7134000317415801,0.7489188601999096,0.7844376886582394,0.8199565171165691,0.841610969590898,0.8470932123650632,0.8525754551392283,0.8580576979133935,0.8647673268326989,0.8748239696110821,0.8848806123894654,0.8949372551678486,0.9009397711224343,0.9003913429683805,0.8998429148143267,0.8992944866602729,0.8979096743768988,0.8929724856677314,0.8880352969585639,0.8830981082493965,0.878160919540229
188,0.0,0.09214061970689237,0.151530698928317,0.18794142335871225,0.2243521477891075,0.2702380624350664,0.32101528364282134,0.3717925048505763,0.42527688870931935,0.47927024930660966,0.5332636099039,0.5909294196342915,0.649221344558033,0.7075132694817744,0.765805194405516,0.801620387324431,0.8204438903520752,0.8392673933797195,0.8580908964073637,0.8769143994350079,0.8957379024626522,0.90490517004982,0.9112733762466717,0.9176415824435236,0.9240097886403753,0.930377994837227,0.9364720082703858,0.9400292370314217,0.9435864657924575,0.9471436945534935,0.9507009233145293,0.952405795828477,0.9535563127661698,0.9547068297038628,0.9558573466415556,0.956987898636719,0.9580932835089792,0.9591986683812393,0.9603040532534995,0.9614094381257597,0.9614183479764637,0.961365264815003,0.961312181653542,0.9612590984920812,0.9624620537788862,0.9641251657631469,0.9657882777474077,0.9649089964411347,0.9629247979822253,0.960940599523316
189,0.0,0.18446504024324015,0.24368092607249492,0.27874544471795476,0.31227637079702514,0.34702736279308954,0.3993150562634153,0.4330039973493513,0.45854440294747256,0.49414615823884506,0.5245384224662132,0.5534729332288167,0.5824074439914202,0.6077463683363514,0.6300515166413717,0.652356664946392,0.6677845417948839,0.6776430945190715,0.6875016472432589,0.6973601999674464,0.7072187526916339,0.7170773054158214,0.7265393233600325,0.735588341412296,0.7446373594645596,0.7536863775168231,0.7627353955690866,0.7717844136213502,0.780297800999796,0.7880927631093912,0.7958877252189865,0.8036826873285818,0.8114776494381771,0.8192726115477724,0.8270675736573676,0.8348625357669629,0.8426574978765582,0.8499243880728165,0.8535090470895924,0.8570937061063684,0.8606783651231443,0.8642630241399203,0.8678476831566962,0.8714323421734722,0.8750170011902482,0.8786016602070241,0.8821863192238001,0.885770978240576,0.889355637257352,0.892940296274128
190,0.0,0.34879408063591866,0.4450517181231466,0.48000286872990927,0.5047062059255932,0.528487562343494,0.547371515490159,0.5662554686368242,0.5851394217834892,0.6040233749301543,0.6209703253096109,0.631554857840572,0.642139390371533,0.652723922902494,0.6633084554334551,0.6743715056872948,0.6870839920313604,0.6997964783754259,0.7125089647194914,0.7252214510635571,0.7327242253394327,0.7342757591870493,0.7358272930346661,0.7373788268822827,0.7389303607298994,0.7422025989883124,0.7496608783864415,0.7571191577845705,0.7645774371826995,0.7720357165808286,0.7784994113029818,0.7840924472353035,0.7896854831676252,0.7952785190999468,0.8008715550322685,0.806022062228958,0.8107717073566821,0.8155213524844063,0.8202709976121303,0.8250206427398544,0.8301230324136726,0.8353890392584971,0.8406550461033215,0.8459210529481459,0.8511870597929704,0.8551494072430026,0.8588663289365251,0.8625832506300478,0.8663001723235704,0.870017094017093
191,0.0,0.3124274625601168,0.42211440033889003,0.463100976199498,0.49005417516254907,0.5140729999083504,0.5288960744662919,0.5437191490242335,0.5585422235821749,0.5733652981401163,0.5876361416361415,0.6007164224664223,0.6137967032967031,0.6268769841269839,0.6399572649572648,0.6524792902819535,0.663749096074762,0.6750189018675703,0.6862887076603787,0.6975585134531871,0.708182997557998,0.7177692307692309,0.7273554639804639,0.7369416971916969,0.7465279304029299,0.7545289505815816,0.7598855472013363,0.765242143821091,0.7705987404408458,0.7759553370606004,0.7819599823735164,0.788367420382458,0.7947748583913996,0.8011822964003412,0.8075897344092828,0.8120703213923547,0.8162335896548963,0.8203968579174381,0.8245601261799798,0.8287233944425215,0.831465009297938,0.8341054480897087,0.8367458868814793,0.8393863256732499,0.8420349075527641,0.8456313448456299,0.8492277821384957,0.8528242194313614,0.8564206567242273,0.860017094017093
192,0.0,0.4378182452468164,0.5505491671027386,0.6008595968891534,0.6278127958522043,0.6519270933744613,0.6609616348563713,0.6699961763382812,0.6790307178201912,0.6880652593021012,0.6949227062619919,0.6985191435548577,0.7021155808477235,0.7057120181405893,0.7093084554334551,0.71288244932273,0.7164216071464312,0.7199607649701325,0.7234999227938338,0.727039080617535,0.7318307405535011,0.7395472775811759,0.7472638146088507,0.7549803516365257,0.7626968886642005,0.7693014730206843,0.7740511181484084,0.7788007632761325,0.7835504084038566,0.7883000535315807,0.791972513701837,0.7947020068486232,0.7974314999954095,0.8001609931421958,0.8028904862889821,0.807065781440781,0.8116605180533748,0.8162552546659687,0.8208499912785625,0.8254447278911564,0.8293665229133208,0.8330834446068434,0.8368003663003659,0.8405172879938885,0.8442342096874109,0.8474248995556494,0.8505729481710104,0.8537209967863713,0.8568690454017321,0.860017094017093
193,0.0,0.4838935984650267,0.6347966160823305,0.7038504484021724,0.7359672645362297,0.7642772544915397,0.7723660387231811,0.7804548229548225,0.7885436071864639,0.7966323914181053,0.8038282896817998,0.8059611186499799,0.80809394761816,0.8102267765863401,0.8123596055545202,0.815545345459138,0.8223604374552648,0.8291755294513914,0.835990621447518,0.8428057134436447,0.8480206402421899,0.8506610790339604,0.8533015178257307,0.855941956617501,0.8585823954092715,0.8603005223681911,0.8609283327366031,0.861556143105015,0.862183953473427,0.862811763841839,0.8648487569734541,0.8674891957652245,0.870129634556995,0.8727700733487654,0.8754105121405359,0.8768841311944756,0.8780192443024952,0.8791543574105147,0.8802894705185343,0.881424583626554,0.8830172403598552,0.8846424595044446,0.8862676786490342,0.8878928977936237,0.8895136490493628,0.890614338042909,0.8917150270364552,0.8928157160300014,0.8939164050235477,0.895017094017094
194,0.0,0.47846956218384956,0.6775717774289206,0.7601586865515435,0.7991282487353911,0.8369423329385729,0.8585500977719017,0.8801578626052305,0.9017656274385594,0.9233733922718881,0.939847010262701,0.9443603998135612,0.9488737893644215,0.9533871789152816,0.9579005684661418,0.9626653539399841,0.9684378717888568,0.9742103896377294,0.979982907486602,0.9857554253354748,0.9900852971604203,0.9917339585701653,0.9933826199799104,0.9950312813896554,0.9966799427994004,0.9986231653833684,1.000860949141559,1.0030987328997498,1.0053365166579407,1.0075743004161313,1.0104702713367761,1.0135132694523743,1.0165562675679725,1.0195992656835706,1.0226422637991688,1.0246671219552537,1.0262895724130545,1.0279120228708554,1.0295344733286562,1.031156923786457,1.032799904665662,1.0344485660754077,1.0360972274851536,1.0377458888948994,1.0393945503046453,1.0386536465955312,1.0377423716987833,1.0368310968020356,1.0359198219052876,1.03500854700854
