Formulation Index,Drug Group,Drug,Drug SMILES,Formulation Method,DOI,Drug MW,Drug TPSA,Drug LogP,Polymer MW,LA/GA,Initial Drug-to-Polymer Ratio,Particle Size,Drug Loading Capacity,Drug Encapsulation Efficiency,Solubility Enhancer Concentration,AUC,AUC Class,Profile Duration,N Time Points,Max Observed Release,Release_24h,Release_48h,Release_72h,Fold
245,11,ABT627 ,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,O/W,10.1016/j.ejpb.2007.06.008 ,510.6310000000003,88.54,4.694000000000004,34.0,1.0,0.8181818181818182,19.8,42.9,95.5,0.5,0.29511132114790156,AUC <= 0.5,34.0599063670412,19,0.844353775657523,0.012161067863043757,0.013202579572346029,0.013657498147266797,1
246,23,prednisone hydrochloride ,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,S/O/W,10.1002/jps.21073 ,394.8950000000002,91.67,2.1876,12.0,1.0,0.2,38.0,15.8,79.0,0.0,0.6111853843781547,AUC > 0.5,100.44448774384,12,0.998019570246743,0.011901377995136965,0.02380275599027393,0.0357041339854109,1
247,23,prednisone hydrochloride ,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,S/O/W,10.1002/jps.21073 ,394.8950000000002,91.67,2.1876,48.0,1.0,0.2,23.0,14.0,70.0,0.0,0.7154049342655342,AUC > 0.5,159.971224355685,17,0.94226147073915,0.045771936993553405,0.09154387398710681,0.1373158109806602,1
248,23,prednisone hydrochloride ,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,S/O/W,10.1002/jps.21073 ,394.8950000000002,91.67,2.1876,48.0,1.0,0.2,32.0,13.3,67.0,0.0,0.6408465193560271,AUC > 0.5,159.562610206414,17,0.84301493424073,0.0492764165468105,0.098552833093621,0.1478292496404315,1
249,23,prednisone hydrochloride ,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,S/O/W,10.1002/jps.21073 ,394.8950000000002,91.67,2.1876,12.0,1.0,0.3,42.0,19.3,64.0,0.0,0.6841074406390485,AUC > 0.5,142.834355354645,18,0.950035435861091,0.060499592100654004,0.09119855215816629,0.10757092768467201,1
250,23,prednisone hydrochloride ,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,S/O/W,10.1002/jps.21073 ,394.8950000000002,91.67,2.1876,48.0,1.0,0.3,45.0,24.6,82.0,0.0,0.7889989019628552,AUC > 0.5,143.250714846668,17,0.981831938245829,0.29141003901772805,0.31713453371996353,0.33856688457292267,1
251,23,prednisone hydrochloride ,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,S/O/W,10.1002/jps.21073 ,394.8950000000002,91.67,2.1876,48.0,1.0,0.3,33.0,18.3,61.0,0.0,0.7918732185568966,AUC > 0.5,141.292906794108,17,0.981736165648284,0.41645774775736977,0.4404298805958281,0.4498847929383179,1
252,70,ganciclovir,O=C1N=C(N)NC2=C1N=CN2COC(CO)CO,O/W,10.1089/jop.2006.132,255.234,139.28,-1.9709,8.0,1.0,0.1,229.0,4.238181818181818,46.62,0.0,0.6686125430520251,AUC > 0.5,14.2897098277994,17,0.996894409937888,0.13356736485795945,0.1962233557829683,0.2763477670177226,2
253,18,doxycycline HCL ,Cl.O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)C=4C(O)=CC=CC4C(C)C3C(O)C2C(C1O)N(C)C,W/O/W,10.1016/j.jconrel.2007.01.008,480.9010000000002,181.62,0.07420000000000004,60.0,1.0,0.6,200.0,9.2625,24.7,0.0,0.5931264328372452,AUC > 0.5,10.9969660381203,12,0.841704398550586,0.3862535344256582,0.4814459119665682,0.5349031063820674,3
254,33,temozolomide ,O=C(N)C=1N=CN2C(=O)N(N=NC12)C,O/W,10.1016/j.ijpharm.2006.08.027 ,194.154,108.17,-2.0781,20.0,3.0,0.05,61.5,3.868095238095238,81.23,0.0,0.5194274851782642,AUC > 0.5,34.9171780199582,7,0.933501530245099,0.10199077963398848,0.13220877249986587,0.14341402024612715,2
255,33,temozolomide ,O=C(N)C=1N=CN2C(=O)N(N=NC12)C,O/W,10.1016/j.ijpharm.2006.08.027 ,194.154,108.17,-2.0781,20.0,3.0,0.1,62.6,7.699090909090909,84.69,0.0,0.6255340651862208,AUC > 0.5,34.9126888097034,7,0.9631816382148,0.18536402748669403,0.2204567098706676,0.23949865761068,2
256,33,temozolomide ,O=C(N)C=1N=CN2C(=O)N(N=NC12)C,O/W,10.1016/j.ijpharm.2006.08.027 ,194.154,108.17,-2.0781,20.0,3.0,0.2,64.9,13.40666666666667,80.44,0.0,0.6815508521007054,AUC > 0.5,34.9620701225062,7,0.970033783881418,0.2419804278524112,0.3361438249268839,0.35729301368257194,2
257,28,etizolam ,ClC=1C=CC=CC1C2=NCC3=NN=C(N3C=4SC(=CC24)CC)C,W/O/W,10.1080/02652040601058152 ,342.8550000000001,43.07,4.204020000000003,34.0,1.0,0.1,6.4,3.727272727272728,41.0,0.0,0.564326926932832,AUC > 0.5,3.0425,8,0.935109289617486,0.4785363982176796,0.6970796969726902,0.9253163834553207,1
258,78,etoposide ,O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12,O/W,10.1080/10837450601168581 ,588.5620000000004,160.83,1.338600000000001,15.0,1.0,0.05,48.15,3.770952380952381,79.19,0.1,0.36407652121583445,AUC <= 0.5,28.0827722478943,7,0.616723290791493,0.12997000441429787,0.16861135753981815,0.19603332817344682,1
259,22,mitoxantrone dihydrochloride ,Cl.O=C1C=2C(O)=CC=C(O)C2C(=O)C=3C(=CC=C(NCCNCCO)C13)NCCNCCO,W/O/W,10.1016/j.ijpharm.2006.07.010 ,480.9490000000003,163.18,0.2826000000000005,31.0,1.0,0.1111111111111111,3.8,2.67,26.7,0.0,0.6017115282219125,AUC > 0.5,70.296648121477,13,0.91830125088644,0.021636725294499854,0.05132624344621957,0.09021950943982168,2
260,84,dipyridamole ,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO,O/W,10.1002/jbm.b.30412 ,504.6360000000005,145.44,-0.01759999999999823,10.0,1.0,0.1764705882352941,6.0,6.3,42.0,6.4,0.7593439864197079,AUC > 0.5,24.8465177613909,28,0.994780248460173,0.22492978070247158,0.34875215334711074,0.42432758042017155,2
261,84,dipyridamole ,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO,O/W,10.1002/jbm.b.30412 ,504.6360000000005,145.44,-0.01759999999999823,28.5,1.0,0.1764705882352941,6.0,7.065,47.1,6.4,0.6304307787264427,AUC > 0.5,26.9750801469122,30,0.992749290588313,0.1757162036194126,0.21899484053373505,0.24469897500075702,2
262,84,dipyridamole ,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO,O/W,10.1002/jbm.b.30412 ,504.6360000000005,145.44,-0.01759999999999823,57.5,1.0,0.1764705882352941,6.0,7.23,48.2,6.4,0.35923947871791945,AUC <= 0.5,39.8786298310382,43,0.993363006829966,0.16337663831273608,0.2183138342546243,0.23004902878847425,2
263,59,rotenone ,O=C1C2=CC=C3OC(C(=C)C)CC3=C2OC4COC5=CC(OC)=C(OC)C=C5C14,O/W,10.1016/j.biomaterials.2005.07.005 ,394.4230000000001,63.22000000000001,3.703300000000003,15.0,3.0,0.25,100.0,19.6,97.4,20.0,0.550092215060421,AUC > 0.5,15.2105887009715,16,0.999999999999999,0.11725303778508632,0.20387278687679034,0.27993869091215634,0
264,70,ganciclovir,O=C1N=C(N)NC2=C1N=CN2COC(CO)CO,O/W,10.1007/s11095-005-9042-6 ,255.234,139.28,-1.9709,108.0,3.0,0.1,158.29,4.655454545454545,51.21,0.0,0.30110938786889196,AUC <= 0.5,90.9597281929243,41,0.997214484679665,0.139275766016713,0.139275766016713,0.1621141303810734,2
265,70,ganciclovir,O=C1N=C(N)NC2=C1N=CN2COC(CO)CO,O/W,10.1007/s11095-005-9042-6 ,255.234,139.28,-1.9709,8.0,1.0,0.1,220.01,4.284545454545455,47.13,0.0,0.5010987549496355,AUC > 0.5,9.09483689707359,12,0.988424711928915,0.10039547185399504,0.13815767669209947,0.19373076916402338,2
266,48,indomethacin,O=C(O)CC=1C=2C=C(OC)C=CC2N(C(=O)C3=CC=C(Cl)C=C3)C1C,O/W,10.1080/02652040500273902 ,357.7930000000001,68.53,3.927320000000003,34.0,1.0,0.1,51.535,8.272727272727272,91.0,0.0,0.42989400408618067,AUC <= 0.5,17.135050973654,9,0.922222222222222,0.06360304908928839,0.08862630962376392,0.10472178065689383,0
267,38,lidocaine,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,O/W,10.1021/bm050228k,234.3429999999999,32.34,2.583740000000001,46.0,1.0,0.046,7.2,4.0,90.95652173913044,0.0,0.758614707217631,AUC > 0.5,35.0727136665372,12,0.997885844426397,0.23652462757608636,0.2418712732855396,0.3708453534231242,3
268,38,lidocaine,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,O/W,10.1021/bm050228k,234.3429999999999,32.34,2.583740000000001,46.0,1.0,0.046,24.0,4.0,90.95652173913044,0.0,0.7366712663040478,AUC > 0.5,35.0708689223544,11,0.972515977543166,0.1321227234381334,0.21138763439343838,0.2774649470066115,3
269,38,lidocaine,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,O/W,10.1021/bm050228k,234.3429999999999,32.34,2.583740000000001,46.0,1.0,0.046,37.0,4.0,90.95652173913044,0.0,0.7226661185604489,AUC > 0.5,35.2178335422478,11,0.993648705907277,0.12164260446985582,0.18579112104670675,0.23567802411527194,3
270,38,lidocaine,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,O/W,10.1021/bm050228k,234.3429999999999,32.34,2.583740000000001,46.0,1.0,0.046,53.0,3.9,88.68260869565218,0.0,0.716441820178972,AUC > 0.5,35.1451198757106,11,0.993653119593234,0.1338678433666411,0.19948400041470749,0.24805552767525854,3
271,22,mitoxantrone dihydrochloride ,Cl.O=C1C=2C(O)=CC=C(O)C2C(=O)C=3C(=CC=C(NCCNCCO)C13)NCCNCCO,W/O/W,10.1016/S1773-2247(05)50032-7,480.9490000000003,163.18,0.2826000000000005,31.0,1.0,0.1111111111111111,7.7,2.97,29.7,0.0,0.48385038532162816,AUC <= 0.5,91.8924436408177,13,0.910481495523345,0.0011026577399066788,0.0022053154798133577,0.0033079732197200365,2
272,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1208/aapsj070122,392.4670000000002,94.83,1.8957,60.0,1.0,0.1,40.0,4.736363636363636,52.1,0.0,0.6369914809017947,AUC > 0.5,28.0198591803574,12,0.940765481133778,0.2851820196336996,0.41397604075832256,0.4246125511578452,0
273,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.1016/j.colsurfb.2004.08.016 ,822.9529999999996,220.15,4.335420000000004,10.0,3.0,0.075,1.35,4.702325581395349,67.4,0.0,0.8356090764358874,AUC > 0.5,20.1204819277108,21,0.913428279592358,0.5741098265895952,0.7063996696944677,0.7525185796862098,2
274,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.1016/j.colsurfb.2004.08.016 ,822.9529999999996,220.15,4.335420000000004,10.0,3.0,0.075,2.2,3.509302325581395,50.3,0.0,0.8316257136816272,AUC > 0.5,20.1204819277108,21,0.913869350233303,0.5704913294797682,0.6837341040462431,0.7434368978805392,2
275,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.1016/j.colsurfb.2004.08.016 ,822.9529999999996,220.15,4.335420000000004,10.0,3.0,0.075,5.2,4.332558139534884,62.1,0.0,0.5717514218724604,AUC > 0.5,20.0803212851405,21,0.713861225247812,0.32197736030828483,0.40664739884393053,0.4270644095788604,2
276,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.1016/j.colsurfb.2004.08.016 ,822.9529999999996,220.15,4.335420000000004,10.0,3.0,0.075,9.0,3.976744186046512,57.0,0.0,0.6007100848864422,AUC > 0.5,20.0401606425702,21,0.754329456554542,0.37894571500376956,0.3918325840291151,0.4418208092485542,2
277,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,S/O/W,10.1016/j.jconrel.2004.01.011 ,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,78.2,34.7,78.07500000000002,0.0,0.8394217163991393,AUC > 0.5,20.92959451203,23,1.00927293679089,0.3795685557467482,0.5609612665636876,0.6849163730308528,2
278,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,S/O/W,10.1016/j.jconrel.2004.01.011 ,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,65.1,31.9,71.775,0.0,0.7590730851241125,AUC > 0.5,20.9642694178699,23,1.01856134136626,0.30123118611657496,0.4968837522628064,0.5951515999427021,2
279,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,S/O/W,10.1016/j.jconrel.2004.01.011 ,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,50.9,26.8,60.3,0.0,0.7125221730489617,AUC > 0.5,20.8945947827163,21,1.00926520289866,0.24177593742811151,0.375820961852803,0.5010282974444391,2
280,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,S/O/W,10.1016/j.jconrel.2004.01.011 ,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,39.3,24.0,54.0,0.0,0.7024255292821622,AUC > 0.5,20.9645942413438,23,1.00928067068313,0.3016959325041863,0.4415947921683893,0.508460780922159,2
281,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,S/O/W,10.1016/j.jconrel.2004.01.011 ,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,28.5,17.6,39.60000000000001,0.0,0.6527634787374486,AUC > 0.5,20.8947571944532,25,1.00462486755709,0.2473180500201974,0.365904620485018,0.430075155403466,2
282,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,S/O/W,10.1016/j.jconrel.2004.01.011 ,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,47.1,26.1,58.72500000000001,0.0,0.7697851963343048,AUC > 0.5,20.963782182659,23,1.03248234739097,0.33335195069134793,0.49317008225036724,0.6021657563508397,2
283,61,progesterone,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,O/W,10.1081/LABB-200039635 ,314.4690000000001,34.14,4.723500000000005,13.1325,1.0,0.1111111111111111,13.61,8.64,86.37,15.84,0.4149263812217057,AUC <= 0.5,32.0714238672286,17,0.692307692307692,0.08374626804629719,0.1264582296888745,0.16906446179757997,3
284,61,progesterone,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,O/W,10.1081/LABB-200039635 ,314.4690000000001,34.14,4.723500000000005,13.1325,3.0,0.1111111111111111,9.14,9.77,97.65,15.84,0.40142922882640064,AUC <= 0.5,20.255866438263,7,0.616056910569105,0.11604415422885557,0.1394732587064671,0.16290236318407864,3
285,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.3109/02652040309178347,336.4790000000001,23.55,4.136700000000004,33.0,1.0,0.1,26.7,7.227272727272727,79.5,0.0,0.38982557827106,AUC <= 0.5,10.9815169966269,7,0.82382313878347,0.017178833999742286,0.0807897153351704,0.14471074380165333,3
286,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.3109/02652040309178347,336.4790000000001,23.55,4.136700000000004,33.0,1.0,0.2,27.5,10.21666666666667,61.3,0.0,0.4403184308688616,AUC <= 0.5,10.995896573084,8,0.909811166622936,0.022753660581822995,0.05784459880948628,0.15770616690799036,3
287,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.3109/02652040309178347,336.4790000000001,23.55,4.136700000000004,33.0,1.0,0.3,31.3,12.43846153846154,53.9,0.0,0.45792085444783737,AUC <= 0.5,11.0104709067843,8,0.990191808834946,0.016621469983168432,0.06491117503205071,0.1481973756504317,3
288,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.3109/02652040309178347,336.4790000000001,23.55,4.136700000000004,33.0,1.0,0.1111111111111111,28.1,8.77,87.7,0.0,0.401482192915884,AUC <= 0.5,10.9869113039761,8,0.931237942031757,0.030007013145051695,0.0808851458106189,0.13132892097974358,3
289,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.3109/02652040309178347,336.4790000000001,23.55,4.136700000000004,33.0,1.0,0.1111111111111111,32.3,9.06,90.6,0.0,0.4358660139700309,AUC <= 0.5,10.9876200172116,8,0.971162120964975,0.023479819129589522,0.08685650347452885,0.15212156507733185,3
290,56,ipriflavone,O=C1C(=COC2=CC(OC(C)C)=CC=C21)C=3C=CC=CC3,O/W,10.1016/S0378-5173(03)00072-3 ,280.323,39.44,4.247200000000003,34.0,1.0,0.1,24.42,5.5,60.5,0.15,0.4433962264150937,AUC <= 0.5,31.0657193605683,25,1.0,0.09088907239196288,0.10622992935131663,0.1490416793428659,1
291,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.05263157894736842,21.5,4.925,98.5,0.0,0.5199719988499429,AUC > 0.5,11.024420915771,12,0.942770971987616,0.1420188996811462,0.24870478167796137,0.30778225063124287,3
292,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.1111111111111111,27.5,9.75,97.5,0.0,0.49187696997405295,AUC <= 0.5,10.9343251610565,12,0.835740966712314,0.13832804433257942,0.21698309353293802,0.3061931971977063,3
293,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.25,30.0,19.28,96.4,0.0,0.4453136742897552,AUC <= 0.5,11.0680940175949,12,0.68166486382795,0.18012015455274316,0.19931435469536274,0.3209261561473448,3
294,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.4285714285714285,32.0,27.66,92.2,0.0,0.38961521113866665,AUC <= 0.5,11.0231420548098,12,0.626844357292438,0.1397083949403464,0.2233452938637882,0.29170899220427654,3
295,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.1111111111111111,40.7,8.46,84.6,0.0,0.5567343221964421,AUC > 0.5,11.0194946003392,12,0.952970350172831,0.19608313725974746,0.268628600586888,0.3632684602455039,3
296,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.1111111111111111,26.5,7.14,71.4,0.0,0.433187873073821,AUC <= 0.5,11.001202310153,12,0.698381175258174,0.13593922157149227,0.24037426571087336,0.32957610312375446,3
297,32,fentanyl,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,O/W,10.1007/BF03218313,336.4790000000001,23.55,4.136700000000004,5.0,1.0,0.1111111111111111,25.4,7.22,72.2,0.0,0.40429935935851546,AUC <= 0.5,11.0278678317624,12,0.61176116967602,0.16225399417695238,0.2379260237618701,0.2978946113419916,3
298,71,5-fluorouracil,O=C1NC=C(F)C(=O)N1,O/W,10.1016/S0928-0987(02)00023-4,130.078,65.72,-0.7977000000000001,104.0,1.0,0.8,26.0,20.0,45.0,0.0,0.6186768310292402,AUC > 0.5,23.1034171035979,25,0.973391355307701,0.23798706287344654,0.31060556225789,0.3716588186572552,2
299,86,naproxen sodium ,[Na].O=C(O)C(C1=CC=C2C=C(OC)C=CC2=C1)C,O/W,10.1080/02652040010018641 ,253.253,46.53,2.655700000000001,34.0,1.0,0.1,9.0,2.0,22.0,0.0,0.8307554714374109,AUC > 0.5,4.0129473187113,11,0.998644488753629,0.7107595923040281,0.9149635834640483,0.9913080235753875,0
300,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.1023/A:1007527204887,822.9529999999996,220.15,4.335420000000004,82.5,3.0,0.5,6.84,4.066666666666666,12.2,0.0,0.5501174975363655,AUC > 0.5,9.05283757338551,10,0.723943044683626,0.36492257343550427,0.4376776721897336,0.4897965399610131,2
301,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.1023/A:1007527204887,822.9529999999996,220.15,4.335420000000004,82.5,3.0,0.88,3.45,20.78297872340425,44.4,0.0,0.5697030964018132,AUC > 0.5,9.07045009784735,10,0.648417115133724,0.4959919410150895,0.565378552043422,0.5817468869731797,2
302,69,guanosine,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,O/W,10.1081/PDT-100100542 ,283.244,159.51,-2.6867,75.0,1.0,0.06,115.0,2.49,46.5,0.0,0.5083335108611401,AUC > 0.5,8.11504367381285,15,0.740065146579804,0.23219149779348067,0.3694460993790698,0.452552678513558,4
303,69,guanosine,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,O/W,10.1081/PDT-100100542 ,283.244,159.51,-2.6867,75.0,1.0,0.06,207.5,2.72,50.8,0.0,0.49030898246021365,AUC <= 0.5,3.96932276711236,16,0.646254071661237,0.4204514013678915,0.5472525497246109,0.646254071661237,4
304,69,guanosine,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,O/W,10.1081/PDT-100100542 ,283.244,159.51,-2.6867,140.0,5.67,0.06,115.0,2.53,47.3,0.0,0.5281009991466363,AUC > 0.5,7.04113924022468,13,0.837129413724184,0.2605921052656209,0.35699248121149785,0.4631203007646147,4
305,69,guanosine,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,O/W,10.1081/PDT-100100542 ,283.244,159.51,-2.6867,140.0,5.67,0.06,207.5,2.62,48.9,0.0,0.49038957361758795,AUC <= 0.5,3.29641350197784,13,0.727910559626915,0.3970087719341175,0.558195983393357,0.7278947368420101,4
306,49,nifedipine ,O=C(OC)C1=C(NC(=C(C(=O)OC)C1C=2C=CC=CC2N(=O)=O)C)C,O/W,10.3109/02652049809008239 ,346.3390000000001,107.77,2.1756,46.0,1.0,0.2,17.0,6.5,39.0,0.0,0.5778689541405337,AUC > 0.5,18.1134268789444,14,0.950924880969102,0.12247568353240519,0.17353124841891288,0.22604546794888522,1
307,49,nifedipine ,O=C(OC)C1=C(NC(=C(C(=O)OC)C1C=2C=CC=CC2N(=O)=O)C)C,O/W,10.3109/02652049809008239 ,346.3390000000001,107.77,2.1756,46.0,1.0,0.2,81.0,15.1,90.60000000000001,0.0,0.4064875656804692,AUC <= 0.5,22.0170734546583,13,0.842866012184238,0.02715653413468938,0.03950359686431755,0.06700831302393231,1
308,26,thioridazine hydrochloride ,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,O/W,10.1016/S0939-6411(97)00126-4,407.0480000000003,6.48,6.307400000000005,64.0,3.0,0.08106877873367017,160.0,1.781,23.75,0.0,0.5627229578228977,AUC > 0.5,41.805359661495,11,1.00335327271612,0.025348594642072755,0.1191699604743072,0.13837597478901723,1
309,26,thioridazine hydrochloride ,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,O/W,10.1016/S0939-6411(97)00126-4,407.0480000000003,6.48,6.307400000000005,100.0,3.0,0.08109709140453765,160.0,1.369,18.25,0.0,0.5041603805989682,AUC > 0.5,21.0120894642598,9,0.995934959349593,0.04288157332193248,0.058507909362975785,0.07497743682310483,1
310,26,thioridazine hydrochloride ,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,W/O/W,10.1016/S0939-6411(97)00126-4,407.0480000000003,6.48,6.307400000000005,64.0,3.0,0.02040816326530612,140.0,1.38,69.0,0.0,0.7825159413458583,AUC > 0.5,41.805359661495,11,1.00008919761173,0.05259387351778658,0.4711242863416795,0.5277681708388223,1
311,26,thioridazine hydrochloride ,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,W/O/W,10.1016/S0939-6411(97)00126-4,407.0480000000003,6.48,6.307400000000005,100.0,3.0,0.02040816326530612,140.0,1.99,99.5,0.0,0.8088796262589468,AUC > 0.5,41.9155183343899,11,1.0060975609756,0.10812261450381645,0.15360225940530714,0.2205790485343584,1
312,19,doxycycline hyclate,Cl.O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)C=4C(O)=CC=CC4C(C)C3C(O)C2C(C1O)N(C)C.O.OCC,O/W,10.1208/s12249-024-02760-7,544.9850000000001,233.35,-0.7518999999999993,45.0,1.0,0.2049778881029559,33.528,3.4021,19.9995,0.0,0.6443572023878402,AUC > 0.5,7.99674703755828,12,0.863360713517945,0.4404873380388338,0.5147086344782758,0.6429071492669819,0
313,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,O/W,10.1016/j.ijbiomac.2024.130356,392.4670000000002,94.83,1.8957,46.0,1.0,0.0101010101010101,4.0,0.041,4.1,1.0,0.8592221368604547,AUC > 0.5,20.8552262018059,17,0.998249808500266,0.4599938022931518,0.6059295564845523,0.6909531894251761,0
