Formulation Index,Drug SMILES,Profile Duration,AUC,AUC Class,Fold,Release_24h,Release_48h,Release_72h
236,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,33.0351203734781,0.40963156879059476,AUC <= 0.5,1,0.0279550476322953,0.03565645191906548,0.04335884674994917
237,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,33.3045494767033,0.4705524779699829,AUC <= 0.5,1,0.018914408602785447,0.028480104039838833,0.036940667394334215
238,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,33.3133982241479,0.4718345067890893,AUC <= 0.5,1,0.02445892301582875,0.03241931199805998,0.040774417665403684
239,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,32.9781348942086,0.5023280136525973,AUC > 0.5,1,0.03812422714734128,0.048663559402644274,0.059571098647311096
240,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,32.9670942717278,0.4162344710902583,AUC <= 0.5,1,0.028004742912579372,0.03994825913549637,0.04988950994410501
241,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,33.0411073335436,0.6388354721233377,AUC > 0.5,1,0.06865009013303923,0.08515709965287598,0.10009800078400613
242,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,34.0021722846442,0.36306550389828607,AUC <= 0.5,1,0.0096093869047567,0.011496734846373386,0.01310440836026003
243,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,33.9444382022472,0.3979301831623202,AUC <= 0.5,1,0.0128448299105195,0.013202579572346036,0.014460837378948781
244,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,33.7712359550561,0.37601092108971845,AUC <= 0.5,1,0.016080272916282355,0.018200645460898453,0.019801283904212257
245,CCCCN(CCCC)C(=O)CN1CC(C(C1C2=CC=C(C=C2)OC)C(=O)O)C3=CC4=C(C=C3)OCO4,34.0599063670412,0.29511132114790156,AUC <= 0.5,1,0.012161067863043757,0.013202579572346029,0.013657498147266797
246,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,100.44448774384,0.6111853843781547,AUC > 0.5,1,0.011901377995136965,0.02380275599027393,0.0357041339854109
247,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,159.971224355685,0.7154049342655342,AUC > 0.5,1,0.045771936993553405,0.09154387398710681,0.1373158109806602
248,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,159.562610206414,0.6408465193560271,AUC > 0.5,1,0.0492764165468105,0.098552833093621,0.1478292496404315
249,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,142.834355354645,0.6841074406390485,AUC > 0.5,1,0.060499592100654004,0.09119855215816629,0.10757092768467201
250,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,143.250714846668,0.7889989019628552,AUC > 0.5,1,0.29141003901772805,0.31713453371996353,0.33856688457292267
251,Cl.O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C,141.292906794108,0.7918732185568966,AUC > 0.5,1,0.41645774775736977,0.4404298805958281,0.4498847929383179
252,O=C1N=C(N)NC2=C1N=CN2COC(CO)CO,14.2897098277994,0.6686125430520251,AUC > 0.5,0,0.13356736485795945,0.1962233557829683,0.2763477670177226
253,Cl.O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)C=4C(O)=CC=CC4C(C)C3C(O)C2C(C1O)N(C)C,10.9969660381203,0.5931264328372452,AUC > 0.5,1,0.3862535344256582,0.4814459119665682,0.5349031063820674
254,O=C(N)C=1N=CN2C(=O)N(N=NC12)C,34.9171780199582,0.5194274851782642,AUC > 0.5,1,0.10199077963398848,0.13220877249986587,0.14341402024612715
255,O=C(N)C=1N=CN2C(=O)N(N=NC12)C,34.9126888097034,0.6255340651862208,AUC > 0.5,1,0.18536402748669403,0.2204567098706676,0.23949865761068
256,O=C(N)C=1N=CN2C(=O)N(N=NC12)C,34.9620701225062,0.6815508521007054,AUC > 0.5,1,0.2419804278524112,0.3361438249268839,0.35729301368257194
257,ClC=1C=CC=CC1C2=NCC3=NN=C(N3C=4SC(=CC24)CC)C,3.0425,0.564326926932832,AUC > 0.5,4,0.4785363982176796,0.6970796969726902,0.9253163834553207
258,O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12,28.0827722478943,0.36407652121583445,AUC <= 0.5,4,0.12997000441429787,0.16861135753981815,0.19603332817344682
259,Cl.O=C1C=2C(O)=CC=C(O)C2C(=O)C=3C(=CC=C(NCCNCCO)C13)NCCNCCO,70.296648121477,0.6017115282219125,AUC > 0.5,4,0.021636725294499854,0.05132624344621957,0.09021950943982168
260,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO,24.8465177613909,0.7593439864197079,AUC > 0.5,4,0.22492978070247158,0.34875215334711074,0.42432758042017155
261,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO,26.9750801469122,0.6304307787264427,AUC > 0.5,4,0.1757162036194126,0.21899484053373505,0.24469897500075702
262,OCCN(C=1N=C2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)=C(N1)N4CCCCC4)CCO,39.8786298310382,0.35923947871791945,AUC <= 0.5,4,0.16337663831273608,0.2183138342546243,0.23004902878847425
263,O=C1C2=CC=C3OC(C(=C)C)CC3=C2OC4COC5=CC(OC)=C(OC)C=C5C14,15.2105887009715,0.550092215060421,AUC > 0.5,2,0.11725303778508632,0.20387278687679034,0.27993869091215634
264,O=C1N=C(N)NC2=C1N=CN2COC(CO)CO,90.9597281929243,0.30110938786889196,AUC <= 0.5,0,0.139275766016713,0.139275766016713,0.1621141303810734
265,O=C1N=C(N)NC2=C1N=CN2COC(CO)CO,9.09483689707359,0.5010987549496355,AUC > 0.5,0,0.10039547185399504,0.13815767669209947,0.19373076916402338
266,O=C(O)CC=1C=2C=C(OC)C=CC2N(C(=O)C3=CC=C(Cl)C=C3)C1C,17.135050973654,0.42989400408618067,AUC <= 0.5,1,0.06360304908928839,0.08862630962376392,0.10472178065689383
267,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,35.0727136665372,0.758614707217631,AUC > 0.5,4,0.23652462757608636,0.2418712732855396,0.3708453534231242
268,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,35.0708689223544,0.7366712663040478,AUC > 0.5,4,0.1321227234381334,0.21138763439343838,0.2774649470066115
269,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,35.2178335422478,0.7226661185604489,AUC > 0.5,4,0.12164260446985582,0.18579112104670675,0.23567802411527194
270,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,35.1451198757106,0.716441820178972,AUC > 0.5,4,0.1338678433666411,0.19948400041470749,0.24805552767525854
271,Cl.O=C1C=2C(O)=CC=C(O)C2C(=O)C=3C(=CC=C(NCCNCCO)C13)NCCNCCO,91.8924436408177,0.48385038532162816,AUC <= 0.5,4,0.0011026577399066788,0.0022053154798133577,0.0033079732197200365
272,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,28.0198591803574,0.6369914809017947,AUC > 0.5,0,0.2851820196336996,0.41397604075832256,0.4246125511578452
273,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,20.1204819277108,0.8356090764358874,AUC > 0.5,2,0.5741098265895952,0.7063996696944677,0.7525185796862098
274,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,20.1204819277108,0.8316257136816272,AUC > 0.5,2,0.5704913294797682,0.6837341040462431,0.7434368978805392
275,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,20.0803212851405,0.5717514218724604,AUC > 0.5,2,0.32197736030828483,0.40664739884393053,0.4270644095788604
276,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,20.0401606425702,0.6007100848864422,AUC > 0.5,2,0.37894571500376956,0.3918325840291151,0.4418208092485542
277,O=C1NC=C(F)C(=O)N1,20.92959451203,0.8394217163991393,AUC > 0.5,3,0.3795685557467482,0.5609612665636876,0.6849163730308528
278,O=C1NC=C(F)C(=O)N1,20.9642694178699,0.7590730851241125,AUC > 0.5,3,0.30123118611657496,0.4968837522628064,0.5951515999427021
279,O=C1NC=C(F)C(=O)N1,20.8945947827163,0.7125221730489617,AUC > 0.5,3,0.24177593742811151,0.375820961852803,0.5010282974444391
280,O=C1NC=C(F)C(=O)N1,20.9645942413438,0.7024255292821622,AUC > 0.5,3,0.3016959325041863,0.4415947921683893,0.508460780922159
281,O=C1NC=C(F)C(=O)N1,20.8947571944532,0.6527634787374486,AUC > 0.5,3,0.2473180500201974,0.365904620485018,0.430075155403466
282,O=C1NC=C(F)C(=O)N1,20.963782182659,0.7697851963343048,AUC > 0.5,3,0.33335195069134793,0.49317008225036724,0.6021657563508397
283,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,32.0714238672286,0.4149263812217057,AUC <= 0.5,2,0.08374626804629719,0.1264582296888745,0.16906446179757997
284,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,20.255866438263,0.40142922882640064,AUC <= 0.5,2,0.11604415422885557,0.1394732587064671,0.16290236318407864
285,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,10.9815169966269,0.38982557827106,AUC <= 0.5,4,0.017178833999742286,0.0807897153351704,0.14471074380165333
286,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,10.995896573084,0.4403184308688616,AUC <= 0.5,4,0.022753660581822995,0.05784459880948628,0.15770616690799036
287,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.0104709067843,0.45792085444783737,AUC <= 0.5,4,0.016621469983168432,0.06491117503205071,0.1481973756504317
288,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,10.9869113039761,0.401482192915884,AUC <= 0.5,4,0.030007013145051695,0.0808851458106189,0.13132892097974358
289,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,10.9876200172116,0.4358660139700309,AUC <= 0.5,4,0.023479819129589522,0.08685650347452885,0.15212156507733185
290,O=C1C(=COC2=CC(OC(C)C)=CC=C21)C=3C=CC=CC3,31.0657193605683,0.4433962264150937,AUC <= 0.5,4,0.09088907239196288,0.10622992935131663,0.1490416793428659
291,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.024420915771,0.5199719988499429,AUC > 0.5,4,0.1420188996811462,0.24870478167796137,0.30778225063124287
292,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,10.9343251610565,0.49187696997405295,AUC <= 0.5,4,0.13832804433257942,0.21698309353293802,0.3061931971977063
293,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.0680940175949,0.4453136742897552,AUC <= 0.5,4,0.18012015455274316,0.19931435469536274,0.3209261561473448
294,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.0231420548098,0.38961521113866665,AUC <= 0.5,4,0.1397083949403464,0.2233452938637882,0.29170899220427654
295,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.0194946003392,0.5567343221964421,AUC > 0.5,4,0.19608313725974746,0.268628600586888,0.3632684602455039
296,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.001202310153,0.433187873073821,AUC <= 0.5,4,0.13593922157149227,0.24037426571087336,0.32957610312375446
297,O=C(N(C=1C=CC=CC1)C2CCN(CCC=3C=CC=CC3)CC2)CC,11.0278678317624,0.40429935935851546,AUC <= 0.5,4,0.16225399417695238,0.2379260237618701,0.2978946113419916
298,O=C1NC=C(F)C(=O)N1,23.1034171035979,0.6186768310292402,AUC > 0.5,3,0.23798706287344654,0.31060556225789,0.3716588186572552
299,[Na].O=C(O)C(C1=CC=C2C=C(OC)C=CC2=C1)C,4.0129473187113,0.8307554714374109,AUC > 0.5,0,0.7107595923040281,0.9149635834640483,0.9913080235753875
300,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,9.05283757338551,0.5501174975363655,AUC > 0.5,2,0.36492257343550427,0.4376776721897336,0.4897965399610131
301,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,9.07045009784735,0.5697030964018132,AUC > 0.5,2,0.4959919410150895,0.565378552043422,0.5817468869731797
302,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,8.11504367381285,0.5083335108611401,AUC > 0.5,4,0.23219149779348067,0.3694460993790698,0.452552678513558
303,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,3.96932276711236,0.49030898246021365,AUC <= 0.5,4,0.4204514013678915,0.5472525497246109,0.646254071661237
304,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,7.04113924022468,0.5281009991466363,AUC > 0.5,4,0.2605921052656209,0.35699248121149785,0.4631203007646147
305,O=C1N=C(N)NC2=C1N=CN2C3OC(CO)C(O)C3O,3.29641350197784,0.49038957361758795,AUC <= 0.5,4,0.3970087719341175,0.558195983393357,0.7278947368420101
306,O=C(OC)C1=C(NC(=C(C(=O)OC)C1C=2C=CC=CC2N(=O)=O)C)C,18.1134268789444,0.5778689541405337,AUC > 0.5,4,0.12247568353240519,0.17353124841891288,0.22604546794888522
307,O=C(OC)C1=C(NC(=C(C(=O)OC)C1C=2C=CC=CC2N(=O)=O)C)C,22.0170734546583,0.4064875656804692,AUC <= 0.5,4,0.02715653413468938,0.03950359686431755,0.06700831302393231
308,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,41.805359661495,0.5627229578228977,AUC > 0.5,2,0.025348594642072755,0.1191699604743072,0.13837597478901723
309,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,21.0120894642598,0.5041603805989682,AUC > 0.5,2,0.04288157332193248,0.058507909362975785,0.07497743682310483
310,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,41.805359661495,0.7825159413458583,AUC > 0.5,2,0.05259387351778658,0.4711242863416795,0.5277681708388223
311,Cl.S1C=2C=CC=CC2N(C3=CC(SC)=CC=C13)CCC4N(C)CCCC4,41.9155183343899,0.8088796262589468,AUC > 0.5,2,0.10812261450381645,0.15360225940530714,0.2205790485343584
312,Cl.O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)C=4C(O)=CC=CC4C(C)C3C(O)C2C(C1O)N(C)C.O.OCC,7.99674703755828,0.6443572023878402,AUC > 0.5,2,0.4404873380388338,0.5147086344782758,0.6429071492669819
313,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,20.8552262018059,0.8592221368604547,AUC > 0.5,0,0.4599938022931518,0.6059295564845523,0.6909531894251761
314,O=C(NC1=CC(O)=C(C=C1C(C)(C)C)C(C)(C)C)C2=CNC=3C=CC=CC3C2=O,42.1626984126984,0.48911479976606026,AUC <= 0.5,2,0.10626384092098394,0.18767922553636807,0.2265803244374672
315,O=C(NC1=CC(O)=C(C=C1C(C)(C)C)C(C)(C)C)C2=CNC=3C=CC=CC3C2=O,42.063492063492,0.42462968859532185,AUC <= 0.5,2,0.0481208791208796,0.10865978344000304,0.13264963973755192
316,O=C(NC1=CC(O)=C(C=C1C(C)(C)C)C(C)(C)C)C2=CNC=3C=CC=CC3C2=O,42.3011654713114,0.8016992493880947,AUC > 0.5,2,0.4814277003484323,0.6355075017946874,0.7029550910408545
317,O=C(NC1=CC(O)=C(C=C1C(C)(C)C)C(C)(C)C)C2=CNC=3C=CC=CC3C2=O,42.1349282073956,0.6173534567212869,AUC > 0.5,2,0.2531111111111105,0.4040000000000004,0.464961866307761
318,O=C(NC1=CC(O)=C(C=C1C(C)(C)C)C(C)(C)C)C2=CNC=3C=CC=CC3C2=O,42.0241558260222,0.5863298710142444,AUC > 0.5,2,0.37923265670309997,0.48693453217195815,0.5195512459127293
319,O=C(NC1=CC(O)=C(C=C1C(C)(C)C)C(C)(C)C)C2=CNC=3C=CC=CC3C2=O,42.1043394542336,0.5773624366325696,AUC > 0.5,2,0.32491497737449837,0.47016819004938243,0.5063493406001782
320,O=C(OC1=CC=CC(=C1)C(N(C)C)C)N(C)CC,31.0589684926577,0.7701558080946116,AUC > 0.5,2,0.4556483540667388,0.6427158746919858,0.7034099925713467
321,O=C1OCC2=C1CCC3(C)C2CC4OC45C(O)C6(OC6C7OC753)C(C)C,28.0270970883519,0.5908920913246611,AUC > 0.5,0,0.1314034641575542,0.16995477122006664,0.20721301922916785
