fold,method,readable,n conditions,time only,train support,valid coverage,train effect,valid effect,valid effect CI low,valid effect CI high,enough coverage,same direction,CI excludes 0,validated,time window coverage,formulation effect in window,formulation CI low,formulation CI high,formulation part holds,raw rule
3,RuleFit,IF Particle Size is not clearly Medium AND Drug Encapsulation Efficiency is not High AND Log1p Time > 1.381,3,False,0.35010162601626016,0.2127,0.2831313587336275,0.23688396629728647,0.12349454884078699,0.3474994529398366,True,True,True,True,0.7677286742034943,0.09639113331347815,0.0030046318241588547,0.2089344522032112,True,Particle Size is Medium <= 0.847223 and Drug Encapsulation Efficiency is High <= 0.425603 and Log1p Time > 1.38069
3,RuleFit,IF Drug Encapsulation Efficiency has some High AND Log1p Time > 3.085,2,False,0.12627032520325204,0.1788,0.29307591586594633,0.3467462079719948,0.2576213788100315,0.42726990514878477,True,True,True,True,0.21891058581706063,0.008861093131960707,-0.1205680002048533,0.08601331592667033,False,Drug Encapsulation Efficiency is High > 0.425603 and Log1p Time > 3.08522
3,RuleFit,IF Polymer MW is not clearly Medium AND Drug Encapsulation Efficiency is not clearly High AND Log1p Time > 1.159,3,False,0.45147357723577236,0.1706,0.28761098155672,0.1643856544154479,0.06690125515323239,0.313087306045702,True,True,True,True,0.7831449126413155,0.032979803865738844,-0.05426788350856755,0.1721191786131547,False,Polymer MW is Medium <= 0.77381 and Drug Encapsulation Efficiency is High <= 0.587534 and Log1p Time > 1.15937
3,RuleFit,IF Polymer MW is not clearly Medium AND Log1p Time > 2.781,2,False,0.2891260162601626,0.3309,0.3347870015499425,0.40357251643703146,0.3596983224867873,0.45497869924197876,True,True,True,True,,,,,False,Polymer MW is Medium <= 0.957143 and Log1p Time > 2.78133
3,Surrogate tree (depth 3),IF Log1p Time ≤ 0.02519,1,True,0.0665650406504065,0.0647,-0.5622786489412105,-0.5522473163962069,-0.626840546800835,-0.4786068041629172,True,True,True,True,,,,,False,Log1p Time <= 0.0251915
3,Surrogate tree (depth 3),IF Log1p Time ≤ 0.09325 AND Log1p Time > 0.02519,2,True,0.005589430894308943,0.0041,-0.4023395989464171,-0.3212225492184484,,,False,True,False,False,,,,,False,Log1p Time <= 0.0932525 and Log1p Time > 0.0251915
3,Surrogate tree (depth 3),IF Log1p Time ≤ 1.467 AND Log1p Time > 0.09325 AND Drug MW is not clearly Medium,3,False,0.21646341463414634,0.186,-0.3065019491880121,-0.3908379597835383,-0.43555068464820784,-0.3081908787078808,True,True,True,True,0.19938335046248715,0.09295986364159659,0.02551182532571287,0.18539756419508505,True,Log1p Time <= 1.46707 and Log1p Time > 0.0932525 and Drug MW is Medium <= 0.774815
3,Surrogate tree (depth 3),IF Log1p Time ≤ 1.467 AND Log1p Time > 0.09325 AND Drug MW is mostly Medium,3,False,0.024136178861788617,0.0134,0.037161949722630205,-0.41666001194982905,,,False,False,False,False,0.19938335046248715,-0.09295986364159659,-0.18407232646655342,-0.026088757140694807,True,Log1p Time <= 1.46707 and Log1p Time > 0.0932525 and Drug MW is Medium > 0.774815
3,Surrogate tree (depth 3),IF Log1p Time > 1.467 AND Log1p Time ≤ 2.819 AND Drug Encapsulation Efficiency is not High,3,False,0.22154471544715448,0.1285,0.19274208693352501,0.14940187165180785,0.016244490897436466,0.31634881128038284,True,True,True,True,0.4039054470709147,0.1541200257997466,0.04253349265867606,0.3073326901791839,True,Log1p Time > 1.46707 and Log1p Time <= 2.81882 and Drug Encapsulation Efficiency is High <= 0.425603
3,Surrogate tree (depth 3),IF Log1p Time > 1.467 AND Log1p Time ≤ 2.819 AND Drug Encapsulation Efficiency has some High,3,False,0.17479674796747968,0.2754,-0.0826907264083947,-0.03300141552116376,-0.11999071555185398,0.06262320587524116,True,True,False,False,0.4039054470709147,-0.1541200257997466,-0.305550964672196,-0.03820849605718827,True,Log1p Time > 1.46707 and Log1p Time <= 2.81882 and Drug Encapsulation Efficiency is High > 0.425603
3,Surrogate tree (depth 3),IF Log1p Time > 2.819 AND Polymer MW is not clearly Medium,2,False,0.28328252032520324,0.3279,0.33661557221353017,0.40518155197945577,0.35444191005618797,0.45832622055064937,True,True,True,True,,,,,False,Log1p Time > 2.81882 and Polymer MW is Medium <= 0.957143
3,Surrogate tree (depth 3),IF Log1p Time > 2.819 AND Polymer MW is mostly Medium,2,False,0.007621951219512195,0.0,-0.18178013122519604,,,,False,False,False,False,,,,,False,Log1p Time > 2.81882 and Polymer MW is Medium > 0.957143
4,RuleFit,IF Log1p Time ≤ 0.05268,1,True,0.06574812666183225,0.0855,-0.562595484218056,-0.5221728474869135,-0.5855342076536884,-0.46432802866983547,True,True,True,True,,,,,False,Log1p Time <= 0.0526803
4,RuleFit,IF Log1p Time ≤ 0.6862,1,True,0.13947304810248973,0.1995,-0.48128565399162826,-0.4777725250045183,-0.5314122442559672,-0.4302907753746185,True,True,True,True,,,,,False,Log1p Time <= 0.686235
4,RuleFit,IF Log1p Time ≤ 1.09,1,True,0.19700265893159294,0.2772,-0.45248457996063385,-0.48126014130449024,-0.535722292893549,-0.43540550550434115,True,True,True,True,,,,,False,Log1p Time <= 1.09042
4,RuleFit,IF Polymer MW is not clearly Medium AND Initial Drug-to-Polymer Ratio has some Medium AND Drug Encapsulation Efficiency has some High AND Log1p Time ≤ 2.297 AND Polymer MW is not clearly Low,5,False,0.10128112158569011,0.0622,-0.4503285174627923,-0.21129344458706567,-0.38466567107651056,-0.12614364364752784,True,True,True,True,0.572538860103627,-0.009816545369466745,-0.14694153380468614,0.08193447602097867,False,Polymer MW is Medium <= 0.923368 and Initial Drug-to-Polymer Ratio is Medium > 0.125818 and Drug Encapsulation Efficiency is High > 0.411627 and Log1p Time <= 2.29727 and Polymer MW is Low <= 0.725639
4,RuleFit,IF Log1p Time ≤ 0.3946,1,True,0.1063572637176698,0.158,-0.5045742760721672,-0.4952855785183903,-0.5664787273670834,-0.4387342003525691,True,True,True,True,,,,,False,Log1p Time <= 0.394566
4,RuleFit,IF Log1p Time ≤ 0.6795,1,True,0.1358472322939328,0.193,-0.48312287001761106,-0.48212696881030503,-0.5416558656525543,-0.432482348604245,True,True,True,True,,,,,False,Log1p Time <= 0.679503
4,RuleFit,IF Log1p Time ≤ 0.2191,1,True,0.08532753202803964,0.1127,-0.5271883948092373,-0.5090150216419749,-0.5751465348649678,-0.44880888423829446,True,True,True,True,,,,,False,Log1p Time <= 0.219065
4,RuleFit,IF Particle Size is not clearly Low AND Log1p Time ≤ 0.6887,2,False,0.11336717428087986,0.1671,-0.49233905883855833,-0.45689651861833014,-0.5123517532994152,-0.41330529857471354,True,True,True,True,0.20077720207253885,0.008275098946798995,-0.04493176652879126,0.05513690149700249,False,Particle Size is Low <= 0.94324 and Log1p Time <= 0.688685
4,RuleFit,IF Log1p Time ≤ 0.1801,1,True,0.08049311094996374,0.1036,-0.5351184707515259,-0.5101886263012878,-0.5738523683741024,-0.44990196307215896,True,True,True,True,,,,,False,Log1p Time <= 0.180092
4,RuleFit,IF Drug Encapsulation Efficiency is mostly High AND Log1p Time ≤ 2.308,2,False,0.17621464829586658,0.1775,-0.37827596594362867,-0.2088260088186772,-0.30645202060338694,-0.11891633708048262,True,True,True,True,0.5893782383419689,0.011425351610614032,-0.061828942134981614,0.08421749984471291,False,Drug Encapsulation Efficiency is High > 0.559692 and Log1p Time <= 2.30831
4,RuleFit,IF Log1p Time ≤ 1.787,1,True,0.34783659656756105,0.4391,-0.39754247466739145,-0.46215514990634443,-0.5164618120404584,-0.411426504453958,True,True,True,True,,,,,False,Log1p Time <= 1.78689
4,RuleFit,IF Polymer MW has some Medium AND Drug Loading Capacity has some Medium AND Drug Encapsulation Efficiency has some High AND Log1p Time ≤ 2.885 AND Log1p Time > 0.3946,5,False,0.16195310611554267,0.0596,-0.27690799488885626,0.0020689328990188827,-0.19726580547099326,0.14937265810383962,True,False,False,False,0.5906735751295337,0.025084613490765795,-0.1761184596675819,0.15993452775626807,False,Polymer MW is Medium > 0.140965 and Drug Loading Capacity is Medium > 0.302305 and Drug Encapsulation Efficiency is High > 0.411627 and Log1p Time <= 2.88523 and Log1p Time > 0.394566
4,RuleFit,IF Log1p Time ≤ 0.6634,1,True,0.1312545322697607,0.1904,-0.4867313147122436,-0.4834165563207611,-0.5413017522596555,-0.435158088193666,True,True,True,True,,,,,False,Log1p Time <= 0.663425
4,RuleFit,IF Log1p Time ≤ 0.8182,1,True,0.17693981145757795,0.2578,-0.46457556665940103,-0.48123310953886955,-0.5296618951817432,-0.4374490721168221,True,True,True,True,,,,,False,Log1p Time <= 0.818155
4,RuleFit,IF Log1p Time ≤ 1.596,1,True,0.30190959632583997,0.3834,-0.4120551374489373,-0.4676630438595065,-0.5220228636525691,-0.4188464836799364,True,True,True,True,,,,,False,Log1p Time <= 1.59601
4,RuleFit,IF Log1p Time ≤ 1.787,1,True,0.34783659656756105,0.4391,-0.39754247466739145,-0.46215514990634443,-0.5158330040407492,-0.41080361369611085,True,True,True,True,,,,,False,Log1p Time <= 1.78693
4,RuleFit,IF Log1p Time ≤ 1.466,1,True,0.2907904278462654,0.3744,-0.41805341769733584,-0.4685254970425119,-0.5254582815690948,-0.41678031668278454,True,True,True,True,,,,,False,Log1p Time <= 1.46634
4,RuleFit,IF Log1p Time ≤ 1.098,1,True,0.20232052211747642,0.2837,-0.45069379370054874,-0.48222390607953536,-0.5365172201645798,-0.43376082273907746,True,True,True,True,,,,,False,Log1p Time <= 1.09842
4,RuleFit,IF Log1p Time ≤ 1.942,1,True,0.38868745467730237,0.4624,-0.3850888591723918,-0.4627753712272038,-0.5161278006088424,-0.4076847500651966,True,True,True,True,,,,,False,Log1p Time <= 1.94238
4,RuleFit,IF Log1p Time ≤ 1.786,1,True,0.34783659656756105,0.4391,-0.39754247466739145,-0.46215514990634443,-0.5150704715735667,-0.412016688479899,True,True,True,True,,,,,False,Log1p Time <= 1.78643
4,RuleFit,IF Drug Encapsulation Efficiency has some High AND Log1p Time ≤ 2.482,2,False,0.2767706067198453,0.2163,-0.3430203378490121,-0.19424485694475097,-0.27894573112009496,-0.11153545021618372,True,True,True,True,0.6282383419689119,0.019105453436316977,-0.04734688413118565,0.09150927909470462,False,Drug Encapsulation Efficiency is High > 0.405255 and Log1p Time <= 2.48236
4,RuleFit,IF Log1p Time ≤ 1.943,1,True,0.38868745467730237,0.4624,-0.3850888591723918,-0.4627753712272038,-0.5182435015474862,-0.40981625359114165,True,True,True,True,,,,,False,Log1p Time <= 1.9426
4,RuleFit,IF Drug MW is not clearly Low AND Log1p Time ≤ 3.265 AND Log1p Time > 2.276 AND Polymer MW is not clearly Low,4,False,0.1989364273628233,0.1464,0.061234268355903954,0.17161192904652628,0.022512625555741166,0.31059153212555757,True,True,True,True,0.30569948186528495,-0.13963652160389695,-0.28058319881934873,0.03839925501837613,False,Drug MW is Low <= 0.759642 and Log1p Time <= 3.26456 and Log1p Time > 2.276 and Polymer MW is Low <= 0.598865
4,RuleFit,IF Log1p Time > 0.6634,1,True,0.8687454677302393,0.8096,0.4867313147122436,0.4834165563207611,0.433857711527335,0.5386518288957711,True,True,True,True,,,,,False,Log1p Time > 0.663425
4,RuleFit,IF Log1p Time > 1.098,1,True,0.7976794778825236,0.7163,0.45069379370054874,0.48222390607953536,0.435201744230904,0.538398382582898,True,True,True,True,,,,,False,Log1p Time > 1.09842
4,RuleFit,IF Log1p Time > 1.466,1,True,0.7092095721537346,0.6256,0.41805341769733584,0.4685254970425119,0.4167184815808036,0.5247102905244025,True,True,True,True,,,,,False,Log1p Time > 1.46634
4,RuleFit,IF Log1p Time > 1.09,1,True,0.802997341068407,0.7228,0.45248457996063385,0.48126014130449024,0.43803250877284955,0.5341705111029718,True,True,True,True,,,,,False,Log1p Time > 1.09042
4,RuleFit,IF Log1p Time > 1.942,1,True,0.6113125453226976,0.5376,0.3850888591723918,0.4627753712272038,0.4109673707861695,0.5175970274671197,True,True,True,True,,,,,False,Log1p Time > 1.94238
4,RuleFit,IF Polymer MW is not clearly High AND Log1p Time > 2.301,2,False,0.4851341551849166,0.4145,0.36145116103393277,0.4340831774605855,0.37103280185918175,0.49410198428925306,True,True,True,True,0.42487046632124353,0.02282189997004469,-0.03568040450332901,0.08655122200139767,False,Polymer MW is High <= 0.962157 and Log1p Time > 2.30075
4,RuleFit,IF Drug Encapsulation Efficiency is not High AND Log1p Time ≤ 2.885 AND Log1p Time > 0.3946 AND Drug LogP has some Medium,4,False,0.288856659415035,0.3536,0.13642893616057283,-0.03880693958734022,-0.14057078882587537,0.0644955963142156,True,False,False,False,0.5906735751295337,-0.011151483968842357,-0.11042398439064524,0.06993078809794483,False,Drug Encapsulation Efficiency is High <= 0.411627 and Log1p Time <= 2.88523 and Log1p Time > 0.394566 and Drug LogP is Medium > 0.445217
4,RuleFit,IF Drug Encapsulation Efficiency is not High AND Log1p Time > 0.9045,2,False,0.35146241237611797,0.513,0.234868921652429,0.2695382761231873,0.1731052066786045,0.39382537500703046,True,True,True,True,0.7383419689119171,0.01846369319332175,-0.10176936890639009,0.13582453740147726,False,Drug Encapsulation Efficiency is High <= 0.405255 and Log1p Time > 0.904503
4,RuleFit,IF Log1p Time > 1.787,1,True,0.652163403432439,0.5609,0.39754247466739145,0.46215514990634443,0.41327507997627205,0.5123832490841977,True,True,True,True,,,,,False,Log1p Time > 1.78693
4,RuleFit,IF Drug Encapsulation Efficiency is not clearly High AND Log1p Time ≤ 2.302 AND Log1p Time > 0.6818 AND Polymer MW is mostly Low,4,False,0.11240029006526468,0.0427,0.11111072923265897,-0.053607720600156505,,,False,False,False,False,0.38341968911917096,0.03443024492001362,-0.09182838440274219,0.22830757371815216,False,Drug Encapsulation Efficiency is High <= 0.558916 and Log1p Time <= 2.30243 and Log1p Time > 0.681806 and Polymer MW is Low > 0.617786
4,RuleFit,IF Log1p Time > 2.935,1,True,0.26951897510273143,0.2396,0.32450218254821833,0.41072023724053336,0.33841490814481506,0.48525032005299035,True,True,True,True,,,,,False,Log1p Time > 2.93453
4,RuleFit,IF Polymer MW is not clearly High AND Drug Encapsulation Efficiency is not clearly High AND Log1p Time > 1.67,3,False,0.3500120860526952,0.4028,0.29738228514982434,0.33961159605841645,0.25415095884394495,0.42156537995738846,True,True,True,True,0.5673575129533679,0.00790765175321928,-0.07785035115919513,0.11955320917068206,False,Polymer MW is High <= 0.962157 and Drug Encapsulation Efficiency is High <= 0.551962 and Log1p Time > 1.67012
4,RuleFit,IF Log1p Time > 2.936,1,True,0.26951897510273143,0.2396,0.32450218254821833,0.41072023724053336,0.3442712076277032,0.48525290676174765,True,True,True,True,,,,,False,Log1p Time > 2.93628
4,RuleFit,IF Particle Size is not clearly Medium AND Drug Encapsulation Efficiency is not clearly High AND Log1p Time > 1.789,3,False,0.3309161227942954,0.3951,0.302353748186962,0.3308530661186346,0.2533405416197378,0.40576918007817875,True,True,True,True,0.560880829015544,-0.009474565216031516,-0.0946363691612085,0.08888265539989852,False,Particle Size is Medium <= 0.72142 and Drug Encapsulation Efficiency is High <= 0.551962 and Log1p Time > 1.78874
4,RuleFit,IF Log1p Time > 2.936,1,True,0.26951897510273143,0.2396,0.32450218254821833,0.41072023724053336,0.3449861250837358,0.4887547795465923,True,True,True,True,,,,,False,Log1p Time > 2.93631
4,RuleFit,IF Polymer MW is not clearly High AND Log1p Time > 2.788,2,False,0.30045927000241723,0.2539,0.33613313577847576,0.41727959852856283,0.3522712613322588,0.49358728129708695,True,True,True,True,0.26295336787564766,0.05034196091236742,-0.0187231724762865,0.13811505809277827,False,Polymer MW is High <= 0.962157 and Log1p Time > 2.788
4,Surrogate tree (depth 3),IF Log1p Time ≤ 0.002171,1,True,0.06188058979937153,0.0829,-0.5694672873363879,-0.5240636542968516,-0.5867016064134274,-0.4665783009852188,True,True,True,True,,,,,False,Log1p Time <= 0.00217121
4,Surrogate tree (depth 3),IF Log1p Time ≤ 0.03971 AND Log1p Time > 0.002171,2,True,0.0026589315929417454,0.0,-0.37774388133431397,,,,False,False,False,False,,,,,False,Log1p Time <= 0.0397059 and Log1p Time > 0.00217121
4,Surrogate tree (depth 3),IF Log1p Time ≤ 1.467 AND Log1p Time > 0.03971 AND Drug Encapsulation Efficiency is not clearly High,3,False,0.15107565868987188,0.2163,-0.1941339574035843,-0.2884768095601351,-0.3597701841163358,-0.22918234414319408,True,True,True,True,0.2914507772020725,0.05326046432912232,-0.04700475126490994,0.10984129678479689,False,Log1p Time <= 1.46707 and Log1p Time > 0.0397059 and Drug Encapsulation Efficiency is High <= 0.558292
4,Surrogate tree (depth 3),IF Log1p Time ≤ 1.467 AND Log1p Time > 0.03971 AND Drug Encapsulation Efficiency is mostly High,3,False,0.07517524776408026,0.0751,-0.39206075886362257,-0.3020245773753,-0.35014556526216967,-0.2059702093060245,True,True,True,True,0.2914507772020725,-0.05326046432912232,-0.10804231315603424,0.05456847739367987,False,Log1p Time <= 1.46707 and Log1p Time > 0.0397059 and Drug Encapsulation Efficiency is High > 0.558292
4,Surrogate tree (depth 3),IF Log1p Time > 1.467 AND Log1p Time ≤ 2.82 AND Drug Encapsulation Efficiency is not High,3,False,0.2001450326323423,0.2267,0.20659593740716237,0.08153123191169365,-0.009510037248229426,0.18342981917861018,True,True,False,False,0.3626943005181347,-0.040114568089526625,-0.13596081324957773,0.07653172185025978,False,Log1p Time > 1.46707 and Log1p Time <= 2.81979 and Drug Encapsulation Efficiency is High <= 0.405255
4,Surrogate tree (depth 3),IF Log1p Time > 1.467 AND Log1p Time ≤ 2.82 AND Drug Encapsulation Efficiency has some High,3,False,0.20425429054870678,0.136,-0.09871629888104788,0.11940418593162772,-0.008143152115474334,0.20347797956849228,True,False,False,False,0.3626943005181347,0.040114568089526625,-0.0665057072134088,0.1441864017270441,False,Log1p Time > 1.46707 and Log1p Time <= 2.81979 and Drug Encapsulation Efficiency is High > 0.405255
4,Surrogate tree (depth 3),IF Log1p Time > 2.82 AND Polymer MW is not clearly High,2,False,0.29755861735557165,0.2539,0.3375807767896223,0.41727959852856283,0.35214352866070975,0.4969310980828635,True,True,True,True,0.26295336787564766,0.05034196091236742,-0.02721748522241427,0.13363127238480216,False,Log1p Time > 2.81979 and Polymer MW is High <= 0.962157
4,Surrogate tree (depth 3),IF Log1p Time > 2.82 AND Polymer MW is mostly High,2,False,0.007251631617113851,0.0091,-0.19073145454760682,0.263384385526934,,,False,False,False,False,0.26295336787564766,-0.05034196091236742,-0.13871754173866485,0.02408204430017721,False,Log1p Time > 2.81979 and Polymer MW is High > 0.962157
